taxpayer_id,filing_year,total_income,total_expenses,tax_paid,tax_due,tax_refund_claimed,number_of_dependents,declarations_of_assets,foreign_income,previous_audit_flag,tax_credits_claimed,charitable_donations,high_value_transactions,business_sector,employment_type,risk_flag,is_anomaly
COM9351580,2024,682625.62,492208.1,41740.62,47604.38,0,0,3149075.49,0,FALSE,5954.74,8886.61,29,Tech,,1,0
COM0307189,2022,846744.16,510806.06,84410.88,83984.52,8408.19,0,2391437.98,0,TRUE,210.07,218.38,43,Tech,,1,0
IND0971771,2024,74415.82,25390.17,9510.91,9805.13,0,2,258599.86,0,TRUE,1945.45,8079.19,2,,Self-Employed,0,0
IND5214903,2024,96776.6,31310.04,13130.66,13093.31,0,4,464898.93,9561.88,TRUE,4051.59,13772.55,2,,Salaried,0,0
IND8409176,2023,35914.27,12532.51,4543.77,4676.35,0,2,160869.49,0,FALSE,78.43,5004.54,0,,Self-Employed,2,0
IND9409971,2024,45739.75,9792.1,6750.03,7189.53,0,0,94996.75,0,FALSE,1013.4,4614.67,0,,Self-Employed,0,0
IND2333072,2023,67176.07,14257.44,10508.92,10583.73,213.24,1,173731.76,2584.22,FALSE,21167.46,11650.42,2,,Self-Employed,2,1
IND7478218,2024,62769.74,8281.79,10693.64,10897.59,662.32,0,140909.84,18296.39,FALSE,2072.92,7229.14,0,,Salaried,1,0
IND3525423,2023,74355.41,16185.41,11844.44,11634,2208.43,4,217744.46,15915.26,TRUE,3867.08,52048.787,3,,Self-Employed,1,1
COM1540960,2023,1751295.04,1435636.59,79068.67,78914.61,0,0,5047732.07,209783.15,FALSE,17319.77,32637.81,19,Retail,,2,0
COM0527264,2023,1545332.41,1220080.73,81012.52,81312.92,0,0,4210838.49,222560.11,FALSE,3888.13,22007.08,8,Tech,,2,0
COM2291606,2024,1052932.47,803452.19,60534.93,62370.07,494.72,0,4781109.62,0,TRUE,17694.98,17899.33,12,Retail,,2,0
IND0704189,2023,108586.56,11245.87,19441.22,19468.14,0,4,466571.69,18951.07,FALSE,2953.91,6012.68,1,,Salaried,0,0
COM4039892,2023,769861.92,686254.8,17458.58,20901.78,294.92,0,2863129.86,148582.89,FALSE,4337.1,7451.06,31,Manufacturing,,1,0
IND8191767,2022,34813.01,12129.43,4778.78,4536.72,642.26,2,140204.32,0,FALSE,1136.99,1665.29,0,,Salaried,0,0
IND6589641,2022,48731.96,7718.52,7765.99,8202.69,89.54,4,196495.16,0,TRUE,2287.36,3384.7,1,,Self-Employed,2,0
COM1922935,2024,1025818.85,781262.03,62647.02,61139.2,0,0,3683294.18,207622.07,TRUE,5394.28,6464.66,28,Retail,,1,0
COM5997893,2023,560784.87,741888.47,84667.58,94920.32,7392.76,0,2973714.52,465856.93,FALSE,2257.8,12473.98,41,Manufacturing,,1,1
COM0517567,2022,1649925.29,1445490.41,44708.98,51108.72,1227.79,0,3516245.5,299858.68,TRUE,9924.36,31392.68,50,Tech,,2,0
COM3437785,2023,1328762.84,871372.15,122594.64,114347.67,183891.96,0,5035017.38,0,FALSE,4474.91,8079.07,7,Finance,,2,1
COM1316861,2023,534692.15,401533.17,40815.73,33289.75,0,0,2575387.16,0,TRUE,7751.02,4616.02,37,Finance,,1,0
COM1214109,2024,864308.1,674165.65,35416.21,47535.61,0,0,3691613.57,0,FALSE,564.99,8306.12,20,Tech,,1,0
COM1024827,2023,1295418.61,835418.32,104496.14,115000.07,0,0,6446795.16,69647.06,FALSE,29301.32,8078.51,32,Retail,,0,0
COM1584200,2023,743446.24,579042.92,35197.02,41100.83,980.27,0,3557151.07,285917.95,TRUE,11964.04,4280.03,23,Tech,,2,0
COM0460483,2023,885357.76,644180.23,66385.46,60294.38,1734.17,0,2437803.08,0,TRUE,10251.49,12512.03,45,Manufacturing,,1,0
IND3619350,2024,74096.98,29023.79,8125.62,9014.64,0,3,325562.66,4001.44,TRUE,2006.61,13496.74,0,,Self-Employed,2,0
IND8741653,2022,74360.5,29059.83,8570.72,9060.13,647.67,0,252839.4,2457.73,TRUE,733.52,9787.36,2,,Salaried,0,0
COM5967984,2023,1037989.18,913279.91,35904.68,31177.32,3326.39,0,2488946.62,98499.59,TRUE,9264.68,5777.79,21,Finance,,2,0
IND5586884,2022,111529.71,35796.36,15207.86,15146.67,2547.37,4,326046.57,1780.84,TRUE,101.22,14131.41,0,,Self-Employed,2,0
IND0035062,2024,62442.61,14085.87,9751.27,9671.35,1138.63,2,305048.04,9576.41,TRUE,2522.47,2021,0,,Self-Employed,2,0
IND4373661,2022,58359.9,18402.02,7725.89,7991.58,850.58,3,179733.71,0,FALSE,954.85,6484.25,2,,Salaried,1,0
IND9818950,2024,84700.69,8716.82,15346.28,15196.77,3006.88,2,270921.1,0,TRUE,5385.01,1792.45,2,,Salaried,0,0
IND9508837,2023,71287.13,20676.8,9835.12,10122.07,106.44,2,178768.03,0,TRUE,2274.52,9400.59,0,,Salaried,2,0
IND1353100,2024,57579.82,6938.36,11109.85,10128.29,1623.64,4,179853.93,0,FALSE,39.04,8552.28,0,,Salaried,0,0
COM6276532,2022,1159598.15,971343.03,49204.24,47063.78,0,0,4720004.52,223186.29,FALSE,6539.74,1570.91,32,Healthcare,,0,0
COM5669763,2022,1419206.24,1276177.55,22649.61,35757.17,1970.62,0,7049468.48,150155.49,FALSE,7378.19,23255.88,30,Tech,,2,0
COM6644309,2023,837738.42,575757.7,57477,65495.18,0,0,3275114.44,314798.3,FALSE,12725.72,1676.83,43,Healthcare,,1,0
IND1324790,2022,85088.49,13569.66,14022.23,14303.77,0,3,394609.99,0,TRUE,3592.58,5696.9,2,,Self-Employed,1,0
IND3437534,2023,99244.78,31749.23,13987.7,13499.11,0,2,347705.42,19749.02,TRUE,4482.04,18062.55,1,,Salaried,1,0
COM6998125,2023,1107856.32,687648.03,103050.96,105052.07,974.6,0,4362884.36,0,TRUE,12596.03,15993.23,50,Manufacturing,,0,0
IND0525117,2024,81291.1,31883.94,10270.35,9881.43,0,2,254916.55,0,TRUE,1306.31,3974.68,2,,Self-Employed,0,0
COM6511279,2024,524525.9,471495.41,12417.81,13257.62,0,0,1346694.09,0,FALSE,2406.43,4798.14,16,Manufacturing,,0,0
COM8265384,2024,1271715.79,982755.26,71018.15,72240.13,3724.58,0,2749229.91,0,TRUE,14967.94,2320.17,50,Finance,,0,0
IND4780630,2024,39405.28,5369.47,7179.75,6807.16,0,2,144992.52,0,TRUE,2240.82,1412.75,1,,Salaried,2,0
IND3947420,2022,56047.67,8509.56,9030.59,9507.62,0,3,201413.08,2878.59,TRUE,4442.01,543.26,1,,Self-Employed,2,0
COM3559312,2024,855317.56,709161.62,42537.84,36538.99,0,0,2820397.78,397889.42,TRUE,1245.54,9030.41,48,Tech,,2,0
IND8420908,2024,54233.81,13414.51,7728.78,8163.86,648.04,0,232473.21,0,FALSE,2673.04,2053,1,,Self-Employed,2,0
COM0206069,2023,1054619.73,691715.33,86377.08,90726.1,6548.71,0,3078037.54,0,TRUE,20887.2,1624.88,20,Manufacturing,,1,0
COM7191762,2024,1177206.41,1048873.98,25038.19,32083.11,0,0,2699616.18,0,TRUE,2368.49,22434.91,15,Healthcare,,1,0
COM8387500,2023,1276112.72,876659.94,100627.8,99863.2,6632.45,0,11795650.92,0,TRUE,18233.78,13378.6,6,Retail,,2,1
IND6604988,2022,86439.67,9457.27,15947.49,15396.48,1763.13,2,646168.9,0,FALSE,4850.86,10267.11,1,,Salaried,1,1
IND9447580,2022,51570.29,9796.35,8533.52,8354.79,1317.66,2,466829.72,0,TRUE,894.36,8071.09,1,,Self-Employed,2,1
COM4491095,2023,402329.56,247005.61,44499.99,38830.99,3132.71,0,1256520,120307.61,FALSE,11284.19,7355.1,41,Manufacturing,,2,0
COM2734948,2022,1044783.62,803625.68,59023.08,60289.48,1348.53,0,3716059.62,292126.88,FALSE,16192.93,731348.534,13,Tech,,1,1
COM0510092,2023,880237.76,581133.33,75654.79,74776.11,0,0,2806181.46,0,FALSE,18477.96,17016.71,34,Healthcare,,2,0
COM4288653,2024,911853.14,618185.15,86983.33,73417,464.3,0,2757477.85,0,TRUE,5643.13,12216.08,16,Retail,,2,0
COM9631260,2024,611800.94,470483.73,36656.45,35329.3,0,0,1742758.61,173511.21,TRUE,8064.54,4050.23,18,Healthcare,,0,0
COM3846142,2023,1612883.46,1278023.08,81977.15,83715.09,1183.94,0,7235840.58,0,TRUE,20127.55,10725.65,14,Healthcare,,1,0
IND4528129,2022,74019.13,16300.26,11569.42,11543.77,1208.98,4,348530.53,0,FALSE,3523.66,11834.98,2,,Self-Employed,1,0
COM9693758,2024,978406.42,607017.74,97358.59,92847.17,2039.95,0,3261163.97,440300.04,TRUE,27796.78,8065.87,37,Manufacturing,,2,0
IND4084839,2022,80018.35,22631.88,10986.13,11477.29,1414.03,3,175134.39,0,FALSE,1798.32,7399.48,1,,Salaried,2,0
COM7951041,2023,375968.97,334286.06,12075.97,10420.73,206.9,0,1294242.12,0,FALSE,3031.3,6034.88,12,Manufacturing,,2,0
IND5660373,2024,59069.85,21749.34,7206.24,7464.1,0,2,173635,16173.27,TRUE,311.49,10424.84,1,,Salaried,1,0
IND1782263,2024,66080.01,23264.8,8505.57,8563.04,1505.31,0,312962.8,0,TRUE,4013.7,2706.34,0,,Salaried,0,0
COM7796547,2023,458329.52,390975.59,21843.3,16838.48,0,0,962443.11,211390.52,FALSE,85.03,3577.62,42,Tech,,1,0
COM8149696,2022,933086.77,569015.26,92118.95,91017.88,0,0,4214944.9,0,TRUE,25373.48,8309.68,21,Finance,,0,0
IND3898269,2024,60905.32,13328.78,9557.42,9515.31,1791.62,2,267276.31,0,FALSE,2702.89,6278.72,0,,Salaried,1,0
COM3903463,2023,1481559.4,1292517.59,51236.79,47260.45,470.11,0,5748493.87,0,FALSE,13906.02,18907.75,10,Finance,,1,0
IND8369756,2024,92808.63,15347.9,15189.96,15492.15,2035.53,1,448168.76,12496.97,FALSE,4684.89,3738.19,0,,Salaried,2,0
COM9394944,2023,1183081.03,882484.77,79266.4,75149.06,2229.59,0,4611056.54,0,FALSE,1681.09,3440.17,19,Tech,,2,0
IND8083762,2023,68176.62,23757.83,7763.74,8883.76,520.49,1,186328.05,3145.92,TRUE,447.02,3270.76,1,,Self-Employed,1,0
IND5174646,2023,78803.09,16873.54,12207.69,12385.91,0,1,190484.34,0,TRUE,135.22,12838.67,1,,Salaried,0,0
IND8933443,2023,64291.53,8537.03,10891.42,11150.9,559.11,0,271070.78,14763.89,TRUE,4860.45,10295.8,0,,Salaried,2,0
IND2344077,2023,65334.32,20215.9,9761.55,9023.68,757.4,0,213822.05,9074.91,FALSE,4277.46,898.36,0,,Salaried,2,0
IND3810570,2024,86367.39,25373.21,12131.86,12198.84,0,2,308049.22,10941.18,FALSE,4281.46,6776.36,2,,Self-Employed,2,0
COM5870170,2023,1137262.58,876729.77,67301.94,65133.2,0,0,3609682.45,0,TRUE,3373.7,5882.84,5,Healthcare,,1,0
IND1220614,2024,45403.02,10894.47,7148.52,6901.71,1143.34,2,342884.62,0,TRUE,1322.16,5031.11,2,,Salaried,2,1
COM5348512,2024,1093975.38,802941.99,68702.63,72758.35,1491.64,0,3794599.63,0,TRUE,20902.23,14562.17,24,Retail,,0,0
IND5958557,2022,24877.67,9538.77,306.778,3067.78,0,0,211672.59,16536.33,TRUE,726.21,2064.36,0,,Self-Employed,2,1
IND0671639,2023,59588.06,17130.03,8417.89,8491.61,0,4,178026.41,1192.01,FALSE,3311.55,4606,1,,Self-Employed,1,0
COM3080032,2023,1104216.95,881629.57,57677.27,55646.84,1873.79,0,4974279.22,186226.16,FALSE,14158.83,10677.93,32,Retail,,2,0
IND9661641,2022,91535.89,25834.18,12448.71,13140.34,1455.22,2,275304.77,5025.17,TRUE,3444,14450.63,1,,Self-Employed,2,0
COM9043669,2022,1293716.45,900197.3,100574.21,98379.79,5352.01,0,5683167.32,315541.04,TRUE,22154.02,9472.93,5,Finance,,0,0
IND2532081,2023,70524.21,21560.77,9987.68,9792.69,0,2,266795.61,0,FALSE,1394.19,2439.38,0,,Self-Employed,1,0
COM0596415,2023,1439025.23,1234268.5,53016.13,51189.18,0,0,5421813.88,246225.57,FALSE,151.72,8806.73,14,Manufacturing,,1,0
COM7654549,2024,864788.03,539140.36,71365.84,81411.92,2550.25,0,2792023.02,458473.56,FALSE,13572.74,10491.99,17,Retail,,1,0
IND5286597,2023,79855.92,8609.05,14657.05,14249.37,777.04,4,367027.4,14838.33,TRUE,1321.36,7447.14,1,,Salaried,0,0
COM3192108,2022,1180812.54,885318.4,73870.1,73873.54,1136.98,0,2545406.27,197654.12,FALSE,9619.51,5019.48,44,Manufacturing,,1,0
IND3070227,2022,102529.61,36244.95,1325.693,13256.93,0,4,1511236.56,19758.88,TRUE,4028.44,18786.11,3,,Self-Employed,2,1
IND2028855,2024,74016.49,22765.95,9771.07,10250.11,1739.44,2,204712.44,0,TRUE,4257.7,6325.18,3,,Self-Employed,1,0
IND7033073,2024,63166.85,9121.75,10095.75,10809.02,1308.76,0,382785.62,0,TRUE,4221.42,4018.55,3,,Salaried,1,1
COM2456216,2023,431648.19,543720.31,76603.46,79894.02,0,0,2504794.17,261631.38,FALSE,18587.1,15017.32,18,Healthcare,,0,1
IND8802096,2024,89240.73,17867.47,14988.07,14274.65,0,0,201089.06,0,FALSE,1210.14,7951.38,1,,Self-Employed,0,0
IND4173201,2024,64655.76,23048.05,7971.55,8321.54,1533.31,1,239041.08,0,TRUE,132.34,7020.53,2,,Self-Employed,2,0
COM2157351,2023,1346538.73,825688.59,131382.05,130212.54,6663.79,0,3988995.36,281578.38,TRUE,35935.54,2194.04,49,Manufacturing,,1,0
IND1110667,2022,74331.39,15167.54,11891.01,11832.77,2142.47,4,276237.59,0,TRUE,108.56,5367.61,1,,Self-Employed,2,0
COM9752523,2023,837376.43,606838.79,60940.66,57634.41,0,0,2223090.91,198954.25,TRUE,5919.2,3551.6,37,Retail,,2,0
IND0489493,2024,86288.5,20598.67,13427.96,13137.97,0,3,242275.99,0,TRUE,1811.45,16244.72,1,,Salaried,0,0
COM9746000,2022,1015527.95,797843.18,61293.65,54421.19,0,0,4263588.83,0,TRUE,12084.62,11365.58,23,Retail,,0,0
COM6593281,2023,1279239.82,1061006.57,41783.28,54558.31,0,0,5963666.49,0,TRUE,3820.58,23291.07,36,Retail,,1,0
COM5283131,2023,967895.35,623222.85,85293.45,86168.12,0,0,2038808.65,0,TRUE,17502.67,3960.43,19,Finance,,2,0
COM2165355,2024,908304.97,646472.89,59520.99,65458.02,0,0,2604894.44,205540.37,TRUE,18224.54,7120.56,5,Finance,,2,0
COM3242168,2022,861135.66,722346.18,31009.56,34697.37,2636.24,0,4257363.69,248531.23,TRUE,6759.4,2718.7,49,Retail,,2,0
IND7259919,2023,77923.02,26752.2,10403.74,10234.16,171.07,4,278982.03,2463.61,TRUE,162.12,13615.63,1,,Salaried,0,0
IND9559929,2024,75940.03,20793.51,11569.48,11029.3,0,2,169730.97,6894.96,TRUE,2574.37,14888.78,0,,Salaried,0,0
COM8758559,2023,1228942.69,1092758.67,38658.42,34046.01,0,0,4984065.34,0,TRUE,5568.93,18811.47,11,Manufacturing,,0,0
IND2216515,2023,70268.72,17896.76,10800.29,10474.39,0,0,189251.31,14543.19,FALSE,3666.24,811.81,2,,Salaried,0,0
IND6310131,2024,47867.29,6923.64,8782.47,8188.73,0,3,162615.87,12293.22,FALSE,1953.83,5729.23,2,,Self-Employed,2,0
IND5758154,2024,74456.06,22304.14,10013.75,10430.38,0,3,167510.67,0,TRUE,3799.01,8573.86,0,,Salaried,1,0
IND2690273,2023,97917.23,17836.52,17121.62,16016.14,2376.69,1,310425.94,11326.36,FALSE,4752.95,11484.42,0,,Self-Employed,2,0
COM0156761,2023,827956.14,510009.35,77969.94,79486.7,0,0,1838790.87,483555.69,TRUE,23308.51,11400.8,20,Manufacturing,,2,0
COM3193636,2024,1002691.44,842026.51,4016.623,40166.23,2853.56,0,9391365.63,0,TRUE,2641.7,13488.4,23,Healthcare,,0,1
COM3128982,2023,1639113.09,1130378.54,134894.64,127183.64,202341.96,0,7959157.44,143137.1,TRUE,3219.74,15387.34,50,Healthcare,,1,1
COM4206235,2022,1164706.63,968192.53,52083.85,49128.52,2392.93,0,3899802.84,466452.25,TRUE,5797.77,3695.92,29,Healthcare,,0,0
IND4028926,2024,49739.52,18117.94,6088.51,6324.32,667.9,1,234024.3,0,FALSE,373.61,3593.86,1,,Self-Employed,2,0
IND8729438,2023,64990.64,11308.61,10726.6,10736.41,0,0,184164.39,4685.12,TRUE,4294.94,2652.08,1,,Self-Employed,2,0
COM8854412,2024,1562978.04,1035079.01,132390.36,131974.76,0,0,5649090.93,0,FALSE,19513.92,13469.36,50,Finance,,1,0
COM9115088,2022,879026.02,661726.42,49725.83,54324.9,0,0,3495348.89,0,TRUE,11043.81,416.09,10,Manufacturing,,2,0
IND4460938,2022,77246.02,15125.89,12605.18,12424.03,0,3,173904.03,17398.76,FALSE,1164.85,4990.82,0,,Salaried,1,0
IND7526156,2024,55680.66,7843.64,9609.92,9567.4,0,3,221091.88,15149.09,FALSE,1198.32,4132.84,0,,Self-Employed,2,0
COM2920996,2024,1236269.65,904980.36,88341.54,82822.32,0,0,4255987.79,0,FALSE,21051.79,3021.05,16,Finance,,0,0
IND2234870,2023,59360.35,22165.59,6937.8,7438.95,0,4,272424.85,0,TRUE,1038.27,2745.57,3,,Salaried,0,0
IND4045036,2024,103426.95,23402.31,15554.24,16004.93,0,4,481068.33,0,FALSE,3179.31,6967.83,0,,Self-Employed,0,0
IND2867074,2022,100277.22,29836.82,14305.26,14088.08,174.63,0,257472.83,8875.61,TRUE,5911.34,11997.96,3,,Self-Employed,2,0
IND4232997,2023,111213.78,43552.95,14213.69,13532.17,0,2,349774.56,0,TRUE,5228.86,5553.59,2,,Salaried,1,0
IND1185178,2023,81939.62,17792.54,12753,12829.42,0,2,377114.86,0,TRUE,6186.31,6853.29,3,,Self-Employed,0,0
IND7667276,2023,90844.93,13239.62,15897.9,15521.06,2908.1,4,262665.33,0,FALSE,818.22,5210.3,2,,Self-Employed,2,0
IND1724286,2022,88176.25,20316.11,13368.04,13572.03,515.58,0,304815.79,0,FALSE,5206.46,3630.87,0,,Self-Employed,1,0
COM8080478,2024,351196.3,279002.76,22653.65,18048.38,2057.61,0,1717718.6,0,TRUE,2357.47,516.69,12,Retail,,1,0
COM4429190,2022,1504235.7,1222910.49,73927.65,70331.3,0,0,7463631.92,144623.07,FALSE,1488.98,12412.92,10,Manufacturing,,1,0
IND7703579,2024,92053.84,32158.13,12068.05,11979.14,680.74,0,271852.63,0,FALSE,2421.36,7247.88,0,,Self-Employed,2,0
COM4215163,2022,797550.25,665868.12,41692.48,32920.53,0,0,1878871.4,0,FALSE,5947.29,5444.15,12,Tech,,1,0
COM5232154,2024,855502.76,606303.62,58223.38,62299.78,1901.33,0,3384267.51,416645.84,FALSE,5817.37,1363.67,43,Finance,,0,0
IND9345977,2022,74526.46,9480.58,13208.39,13009.18,0,0,174576.51,0,FALSE,3698.5,8022.87,1,,Self-Employed,0,0
COM7830713,2022,969064.96,820009.86,39946.77,37263.77,0,0,3445648.36,247952.84,FALSE,10067.68,15120.01,45,Manufacturing,,1,0
COM4812450,2022,190595.44,151998.01,8129.01,9649.36,0,0,738961.89,229416.86,FALSE,2349.53,1975.64,38,Retail,,1,0
COM9157589,2023,985180.1,739751.51,62778,61357.15,5492.24,0,4148239.06,244622.44,TRUE,18006.83,5327.05,16,Finance,,0,0
IND0283645,2023,68610.69,11624.25,10791.84,11397.29,586.89,2,267254.4,0,TRUE,1593.47,3739.73,2,,Salaried,0,0
IND4607677,2022,48658.77,16174.96,649.676,6496.76,0,0,466960.41,0,FALSE,556.02,3897.51,0,,Salaried,0,1
IND6283325,2024,76901.72,22976.71,10319,10785,0,2,221738.62,17842.82,FALSE,3101.15,4011.06,3,,Self-Employed,0,0
IND6796905,2024,59402.29,13829.13,9373.97,9114.63,0,1,245287.96,1022.31,TRUE,2371.56,8723.9,1,,Salaried,1,0
COM1346413,2023,1206399.66,1045744.2,39205.24,40163.86,172.41,0,4429805.49,53587.48,TRUE,5124.94,12047.3,21,Manufacturing,,0,0
IND1233617,2023,20958.94,4568.76,3507.93,3278.04,235.42,1,46217.51,0,FALSE,1093.33,1208.89,3,,Salaried,1,0
IND8702250,2024,74496.23,19412.91,10872.69,11016.66,0,0,323485.91,0,FALSE,4466.64,5960.09,1,,Salaried,0,0
IND3546337,2023,75857.85,26055.12,9438.23,9960.55,0,1,309007.38,0,FALSE,3740.95,15077.17,2,,Self-Employed,1,0
COM6068880,2024,1221192.49,881395.74,87373.38,84949.19,0,0,4772591.07,0,FALSE,9332.84,12665.97,11,Tech,,0,0
IND7959885,2022,88896.38,29186.91,12433.63,11941.89,0,2,416522.34,16804.11,FALSE,5199.79,6995.37,0,,Self-Employed,0,0
IND6875002,2022,126461.24,13499.47,22816.33,22592.35,1880.03,1,534893.56,0,TRUE,7283.76,19376.02,1,,Salaried,2,0
COM8676701,2024,1032859.17,746739.16,71463.8,71530,0,0,3365628.16,0,TRUE,1018.7,17263.57,41,Healthcare,,0,0
COM2995151,2024,169994.055,443534.61,26209.69,30778.06,0,0,2631124.56,332617.76,TRUE,9218.4,8943.13,6,Finance,,2,1
IND1100331,2024,55402.07,13327,8891.73,8415.01,0,0,114957.6,5405.99,FALSE,2825.57,3597.02,2,,Self-Employed,2,0
IND3043814,2023,78356.44,22563.48,11280.91,11158.59,0,3,207718.61,0,FALSE,3130.85,11459.47,2,,Salaried,2,0
COM8269363,2024,1318121.26,877632.12,101879.44,110122.28,0,0,4066048.8,397063.11,TRUE,1782.37,13728.87,34,Retail,,0,0
COM3920592,2023,1118554.19,845417.27,71782.06,68284.23,0,0,3298535.28,124527.01,TRUE,18486.16,6615.33,26,Finance,,0,0
IND2727163,2023,65914.51,14925.72,10724.9,10197.76,1049.78,4,256051.66,0,TRUE,4637.14,7434.72,1,,Salaried,0,0
IND5054558,2023,37321.6,4086.89,6484.42,6646.94,1249.67,1,83196.88,18771.36,FALSE,493.45,1273.12,0,,Salaried,2,0
IND3321907,2022,66216.39,23910.15,8383.15,8461.25,0,1,323699.48,12911.7,TRUE,351.83,8523.92,2,,Salaried,0,0
COM8407693,2024,824131.69,602477.08,50181.9,55413.65,0,0,3063396.79,479059.01,TRUE,6968.82,15678.67,5,Tech,,2,0
IND8740588,2022,69522.58,13084.17,11506.19,11287.68,1771.46,1,285004.43,0,FALSE,5370.79,10147.83,0,,Self-Employed,0,0
IND5022989,2023,123688.54,46759.53,15776.61,15385.8,2428.94,4,551238.64,13148.66,TRUE,3309.85,13173.03,3,,Salaried,2,0
COM0991157,2022,1011287.9,889609.81,29052.02,30419.52,0,0,3059169.89,0,TRUE,4193.91,10092,37,Retail,,1,0
COM3360959,2023,1327114.65,927149.79,97628.38,99991.21,7313.63,0,6465756.98,0,TRUE,3131.86,21190.06,42,Manufacturing,,0,0
IND4058057,2022,55376.32,7728.08,8770.1,9529.65,890.49,1,258690.89,0,TRUE,2153.74,5749.08,3,,Salaried,1,0
IND2695526,2024,49694.91,9668.78,8090.45,8005.23,0,1,152824.52,0,TRUE,2604.92,904.84,0,,Salaried,1,0
IND6161694,2022,64681.81,18821.63,9458.4,9172.04,542.43,3,164798.14,5889.17,FALSE,864.38,10891.36,3,,Self-Employed,1,0
COM0202583,2022,1433476.08,1145214.72,81899.69,72065.34,0,0,4263368.58,0,FALSE,16095.55,5058.93,27,Manufacturing,,1,0
IND9157743,2023,90526.76,25303.8,12623.89,13044.59,0,1,264847.92,0,TRUE,3145.47,8846.97,3,,Self-Employed,0,0
COM4603314,2022,893574.45,714923.14,40004.29,44662.83,0,0,3883078.32,0,TRUE,12522.16,6436.33,21,Manufacturing,,1,0
COM1337071,2022,1132707.85,817599.42,74043.98,78777.11,0,0,3601003.16,50058.03,TRUE,5046.33,13427.11,5,Tech,,1,0
IND3427092,2024,105169.2,30952.42,15005.23,14843.36,0,4,296203.84,0,FALSE,2102.37,11024.64,2,,Salaried,2,0
COM8847656,2022,550116.54,674498.01,101841.82,106433.77,0,0,5138132.32,161465.99,TRUE,12167.05,3805.13,46,Healthcare,,1,1
IND6182745,2024,62627.68,18683.02,8389.67,8788.93,641.83,1,225377.49,0,FALSE,2576.03,10444.82,3,,Salaried,2,0
IND7419678,2024,60326.39,17410.64,7976.61,8583.15,454.53,4,134126.45,0,FALSE,2894.07,9439.26,0,,Self-Employed,2,0
COM2620318,2023,946036.9,598487.1,83890.09,86887.45,464.33,0,3946697.07,0,FALSE,13663.38,5122.41,48,Retail,,1,0
IND7799382,2023,82493.47,11960.98,13233.78,14106.5,0,4,269419.26,0,FALSE,6270.64,13789.4,0,,Self-Employed,1,0
COM9452587,2022,700344.92,589268.33,24231.57,27769.15,95.17,0,2925317.22,0,TRUE,95.77,13091.85,46,Retail,,2,0
IND3682479,2022,55626.26,9470.83,9547.24,9231.09,0,1,146597.33,17171.11,TRUE,736.78,2282.71,1,,Salaried,1,0
IND3783357,2022,61811.55,18571.54,8763.33,8648,0,3,218050.6,12923.56,TRUE,1890.81,4988.79,3,,Self-Employed,2,0
IND3496460,2024,52417.28,16926.74,6138.82,7098.11,615.65,3,255934.1,0,TRUE,2236.75,4576.77,2,,Self-Employed,1,0
COM0349776,2023,613450.71,440083.14,48010.32,43341.89,3894.36,0,2137665.17,0,TRUE,9424.41,5722.24,40,Tech,,2,0
IND5775907,2022,99753.77,14482.26,17335.16,17054.3,0,0,229189.52,0,FALSE,6305.08,15582.15,2,,Self-Employed,2,0
COM0917101,2022,1018578.09,653655.79,88524.78,91230.57,5938.39,0,3785464.44,0,FALSE,14579.66,779.8,43,Tech,,1,0
COM6107253,2023,673275.97,597451.79,18176.93,18956.04,0,0,2062111.86,477082.04,TRUE,433.56,3699.03,44,Manufacturing,,0,0
IND7687569,2023,96634.92,27628.04,13356.51,13801.38,0,3,304660.39,17184.81,TRUE,6504.71,3537.23,3,,Self-Employed,1,0
IND0284387,2023,92856.61,10905.58,16446.92,16390.21,1731.91,4,244040.54,0,TRUE,1970.48,7549.95,3,,Salaried,0,0
IND7710078,2022,64214.13,23522.9,7994.13,8138.25,1441.68,4,205791.25,16265.32,FALSE,763.35,7123.03,1,,Salaried,2,0
COM5228436,2023,1165454.46,906016.89,53976.71,64859.39,3863.65,0,5528673.91,478589.47,TRUE,16523.24,9425.07,38,Retail,,0,0
IND5608633,2022,58750.43,9065.73,9647.84,9936.94,0,2,291187.53,13592.24,FALSE,3888.58,41125.301,3,,Self-Employed,0,1
IND3729654,2023,75096.34,27518.41,9761.95,9515.59,829.29,4,327888.48,2029.05,TRUE,2767.77,7223.44,2,,Salaried,0,0
COM2441821,2022,1093736.46,733075.58,95117.75,90165.22,4985.71,0,2863448.36,113885.68,FALSE,1140,6643.17,50,Manufacturing,,2,0
IND2783212,2024,107907.35,10876.88,19205.9,19406.09,2253.85,4,300306.04,16472.29,FALSE,4271.18,7392.09,2,,Self-Employed,0,0
IND3572678,2022,69673.28,18102.69,10474.36,10314.12,457.85,0,184468.23,0,FALSE,1421.92,38.45,3,,Salaried,1,0
COM3847874,2023,649992.34,456827.8,53993.71,48291.13,0,0,2359773.37,0,FALSE,10741.77,7600.92,23,Healthcare,,0,0
COM1519174,2022,965568.5,717914.62,46374.37,61913.47,0,0,3588687.65,0,TRUE,4173.87,2500.74,18,Retail,,2,0
IND5606077,2023,65094.16,25830.23,8216.85,7852.79,0,3,194811.69,14305.35,FALSE,2488.47,601.36,3,,Self-Employed,1,0
IND7006682,2024,87847.54,11943.07,14541.92,15180.89,2557.26,1,351500.69,0,TRUE,4574.25,3242.19,2,,Self-Employed,0,0
